snapshot-date,transaction-type,sku,fulfillment-center-id,quantity,disposition
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-40,CMH1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0751-2238,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Y-37,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-H-38,ABE2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-B-39,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,CustomerReturns,HM0803-3246,LEX2,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-H-39,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-L-38,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-H-38,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-B-41,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-1240,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0753-940,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0725-138,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0751-2238,JFK8,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0738-140,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-B-42,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-H-39,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-H-41,IND1,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0505-1739/40,IND1,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-B-39,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0741-1638,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-2142,JFK8,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0738-139,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-C-36,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-X-40,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-H-36,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0738-139,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0725-138,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-B-39,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-B-40,ONT6,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0740-3239,SDF9,-1,SELLABLE
2019-08-31T07:00:00+00:00,CustomerReturns,HM0722-B-39,LEX2,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0724-M-41,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0759-3237,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-H-39,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0738-140,ACY1,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-H-37,ABE2,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-41,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-B-39,ABE2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0759-3239,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-H-40,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-42,ABE3,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-42,SDF9,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-H-41,MDT2,-2,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0753-1942,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Adjustments,HM0709-1239,MDT2,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0719-1038,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-41,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-2142,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0737-F-40,ONT6,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-40,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-Z-41,DCA1,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-Z-36,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-H-39,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0747-0140,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0741-0239,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-B-42,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-B-40,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-2142,JFK8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Y-37,JFK8,1,SELLABLE
2019-08-31T07:00:00+00:00,Receipts,HM0731-H-40,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-H-42,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0729-M-40,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-H-36,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,CustomerReturns,HM0731-Z-39,SDF9,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-Z-40,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-2142,EWR4,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0713-740,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-H-39,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0713-741,JFK8,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0724-M-39,SDF9,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0803-3246,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-B-41,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-39,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0737-F-38,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0751-241,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-H-39,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-H-39,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-B-41,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0751-241,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0751-2240,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-Z-39,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0753-1942,DCA1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0751-2240,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-41,DCA1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-H-39,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0738-140,DCA1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0751-241,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-2142,DCA1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-39,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0801-743,LAS2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0738-140,ACY1,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0737-Z-39,ACY1,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-F-37,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0722-B-36,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-H-37,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0731-Z-41,JFK8,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-H-41,SDF8,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0725-138,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0753-940,SDF8,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-2142,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-H-42,IND1,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-H-39,RIC2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0751-2240,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-1142,IND4,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-X-40,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0738-140,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0701-H-41,ABE3,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0731-Y-42,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0738-H-39,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-1142,IND1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0725-138,IND1,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0753-940,SDF9,-1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0742-0239,MDT2,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0722-H-40,BUF9,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0701-H-39,RIC2,1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0727-241,RIC2,1,SELLABLE
2019-08-31T07:00:00+00:00,Shipments,HM0739-237,BNA3,-1,SELLABLE
2019-08-31T07:00:00+00:00,WhseTransfers,HM0724-M-39,SDF8,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-2138,IND4,-6,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-2142,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0731-Z-39,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-40,SDF8,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-40,SDF8,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0737-Z-39,ACY1,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0748-1741,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-B-41,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-C-36,PHL7,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-H-41,IND1,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-H-39,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-41,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-H-39,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0727-241,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0737-Z-40,SDF9,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-H-41,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0753-1939,LEX1,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0709-1241,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0902-2135,PHL7,1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0722-H-40,BUF9,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-B-36,PHL7,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-B-37,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-F-38,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-1140,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-H-41,JFK8,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-H-39,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0738-140,ABE2,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0722-H-40,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0722-H-38,ABE2,1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0701-X-39,LAS2,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0722-H-40,PHL7,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-B-40,LAS2,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0738-138,SDF8,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0747-0140,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-H-39,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-B-39,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0751-2239,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0725-140,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0505-1741/42,SDF8,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0713-741,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0722-H-38,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0738-140,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0744-2041,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-H-40,PHL7,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0731-Z-39,SDF9,-1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0740-3240,SDF9,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0741-1640,LEX2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0737-Z-39,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-H-38,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0739-140,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-X-39,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0731-Z-39,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-L-39,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-H-40,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-L-40,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-X-40,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0731-Z-42,SDF9,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-H-41,SDF8,1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0701-H-39,LAS2,1,CUSTOMER_DAMAGED
2019-08-30T07:00:00+00:00,Shipments,HM0737-Z-40,SDF9,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0751-239,SDF8,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0801-745,ONT6,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0722-B-36,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0725-137,MDW4,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0902-2135,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-40,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0759-3240,CHA1,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-B-38,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-B-39,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-B-41,SDF8,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0739-241,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Y-41,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0741-0239,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-H-38,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-H-42,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-B-39,ABE3,-2,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-H-38,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0722-B-40,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-X-39,IND1,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-X-40,LEX2,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0729-M-42,SDF8,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-R-40,ONT6,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0711-2640,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-H-42,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0701-B-40,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0740-3241,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0742-0240,MIA7,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0759-3239,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,CustomerReturns,HM0731-Z-38,RIC9,1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0731-Z-40,SDF8,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0711-2640,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Z-41,IND1,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0713-741,JFK8,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0739-241,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-H-42,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,Shipments,HM0738-136,MDT2,-1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0731-Y-41,ABE3,-1,SELLABLE
2019-08-30T07:00:00+00:00,VendorReturns,HM0903-1632,LEX1,-1,DEFECTIVE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0701-2142,JFK8,1,SELLABLE
2019-08-30T07:00:00+00:00,WhseTransfers,HM0711-2640,TPA1,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-X-37,CHA1,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0701-R-41,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0701-B-39,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0701-X-40,SDF9,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-M-40,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-R-42,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-X-40,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Y-39,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-H-40,CHA1,1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0753-1939,LEX1,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-H-40,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Y-41,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-B-39,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0737-Z-40,SDF9,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-H-41,JFK8,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0706-M-37,BNA3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0738-139,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0741-1638,DCA1,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-L-37,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0741-1638,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0719-1038,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-B-36,PHL7,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-H-40,PHL7,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-C-36,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-H-40,SMF9,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0701-H-42,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Z-39,PHX3,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Y-39,SDF8,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0505-1035/36,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0751-240,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0711-2640,SDF8,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0505-2035/36,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0902-2134,LAS2,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0903-1632,LEX1,1,DEFECTIVE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Y-41,ABE2,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-B-39,ABE2,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-H-41,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,Adjustments,HM0722-H-39,SDF8,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0742-0241,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0747-0139,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-B-36,LEX1,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-H-36,LEX1,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-L-37,MIA7,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0701-H-36,SDF8,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0701-2138,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0739-240,MDW4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-C-39,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0747-0136,JFK8,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-X-37,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0701-X-35,SDF9,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0731-Z-37,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0739-240,MDT2,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Receipts,HM0738-V-40,IND4,24,SELLABLE
2019-08-29T07:00:00+00:00,Receipts,HM0711-2639,IND4,12,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-L-37,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0737-Z-39,ABE2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0731-Z-40,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0505-1739/40,IND4,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-H-39,ABE2,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0701-X-40,LEX2,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0722-B-39,LAS2,-1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0903-1634,CHA1,1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-B-40,PHL7,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0740-3239,SDF9,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0701-H-39,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,CustomerReturns,HM0737-Z-37,LAS2,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0803-3239,LAS7,1,SELLABLE
2019-08-29T07:00:00+00:00,WhseTransfers,HM0725-137,BUF9,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0731-Z-42,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0722-H-36,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0706-L-41,ABE3,-1,SELLABLE
2019-08-29T07:00:00+00:00,Shipments,HM0701-1139,ABE3,-1,SELLABLE
